FeatureCode,DateCode,Measurement,Units,Value,EnergyType,EnergyConsumingSector
S12000048,2011,Count,GWh,6.068,Bioenergy & Wastes,Industrial
S12000048,2007,Count,GWh,2.982,Bioenergy & Wastes,Industrial
S12000048,2010,Count,GWh,25.495,Coal,Domestic
S12000048,2019,Count,GWh,12.34,Manufactured Fuels,All
S12000048,2008,Count,GWh,1.875,Bioenergy & Wastes,Industrial
S12000048,2013,Count,GWh,15.537,Manufactured Fuels,All
S12000048,2007,Count,GWh,14.06,Manufactured Fuels,All
S12000048,2006,Count,GWh,8.083,Bioenergy & Wastes,Industrial
S12000048,2010,Count,GWh,0.237,Bioenergy & Wastes,Industrial
S12000048,2018,Count,GWh,24.057,Bioenergy & Wastes,Industrial
S12000048,2016,Count,GWh,14.515,Bioenergy & Wastes,Industrial
S12000048,2016,Count,GWh,12.303,Manufactured Fuels,All
S12000048,2019,Count,GWh,709.864,Electricity,All
S12000048,2015,Count,GWh,7.959,Bioenergy & Wastes,Industrial
S12000048,2014,Count,GWh,9.381,Bioenergy & Wastes,Industrial
S12000048,2008,Count,GWh,177.845,Gas,Commercial
S12000048,2011,Count,GWh,1975.703,Petroleum Products,Road Transport
S12000048,2014,Count,GWh,1977.772,Petroleum Products,Road Transport
S12000048,2017,Count,GWh,5.652,Petroleum Products,Commercial
S12000048,2012,Count,GWh,1947.236,Petroleum Products,Road Transport
S12000048,2017,Count,GWh,2147.654,Petroleum Products,Road Transport
S12000048,2016,Count,GWh,2034.197,Petroleum Products,Road Transport
S12000048,2010,Count,GWh,1969.832,Petroleum Products,Road Transport
S12000048,2009,Count,GWh,2013.377,Petroleum Products,Road Transport
S12000048,2009,Count,GWh,3.133,Petroleum Products,Commercial
S12000048,2011,Count,GWh,3.471,Petroleum Products,Commercial
S12000048,2007,Count,GWh,4.828,Petroleum Products,Commercial
S12000048,2018,Count,GWh,5.897,Petroleum Products,Commercial
S12000048,2013,Count,GWh,3.116,Petroleum Products,Commercial
S12000048,2015,Count,GWh,6.506,Petroleum Products,Commercial
S12000048,2012,Count,GWh,2.849,Petroleum Products,Commercial
S12000048,2008,Count,GWh,4.508,Petroleum Products,Commercial
S12000048,2016,Count,GWh,5.285,Petroleum Products,Commercial
S12000048,2014,Count,GWh,3.517,Petroleum Products,Commercial
S12000048,2009,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000048,2018,Count,GWh,19.78,Bioenergy & Wastes,Commercial
S12000048,2006,Count,GWh,0,Coal,Rail
S12000048,2009,Count,GWh,37.692,Petroleum Products,Rail
S12000048,2010,Count,GWh,0.06,Bioenergy & Wastes,Commercial
S12000048,2016,Count,GWh,38.222,Petroleum Products,Rail
S12000048,2017,Count,GWh,53.67,Bioenergy & Wastes,Road Transport
S12000048,2019,Count,GWh,95.924,Bioenergy & Wastes,Road Transport
S12000048,2008,Count,GWh,261.242,Petroleum Products,Domestic
S12000048,2018,Count,GWh,74.672,Bioenergy & Wastes,Road Transport
S12000048,2013,Count,GWh,0.764,Bioenergy & Wastes,Commercial
S12000048,2017,Count,GWh,37.836,Petroleum Products,Rail
S12000048,2011,Count,GWh,1.287,Bioenergy & Wastes,Commercial
S12000048,2011,Count,GWh,36.817,Petroleum Products,Rail
S12000048,2019,Count,GWh,0,Coal,Rail
S12000048,2018,Count,GWh,0.483,Coal,Commercial
S12000048,2005,Count,GWh,32.577,Petroleum Products,Rail
S12000048,2008,Count,GWh,0,Coal,Rail
S12000048,2014,Count,GWh,38.963,Petroleum Products,Rail
S12000048,2010,Count,GWh,37.613,Petroleum Products,Rail
S12000048,2005,Count,GWh,0,Coal,Rail
S12000048,2019,Count,GWh,35.657,Petroleum Products,Rail
S12000048,2013,Count,GWh,38.074,Petroleum Products,Rail
S12000048,2018,Count,GWh,0,Coal,Rail
S12000048,2017,Count,GWh,0,Coal,Rail
S12000048,2007,Count,GWh,0,Coal,Rail
S12000048,2012,Count,GWh,37.336,Petroleum Products,Rail
S12000048,2015,Count,GWh,38.405,Petroleum Products,Rail
S12000048,2009,Count,GWh,254.119,Petroleum Products,Domestic
S12000048,2019,Count,GWh,1994.039,Petroleum Products,Road Transport
S12000048,2009,Count,GWh,0,Coal,Rail
S12000048,2012,Count,GWh,0,Coal,Rail
S12000048,2006,Count,GWh,5.131,Petroleum Products,Commercial
S12000048,2010,Count,GWh,3.518,Petroleum Products,Commercial
S12000048,2018,Count,GWh,35.888,Petroleum Products,Rail
S12000048,2005,Count,GWh,6.662,Petroleum Products,Commercial
S12000048,2015,Count,GWh,0,Coal,Rail
S12000048,2013,Count,GWh,0,Coal,Rail
S12000048,2016,Count,GWh,0,Coal,Rail
S12000048,2010,Count,GWh,0,Coal,Rail
S12000048,2014,Count,GWh,1.394,Manufactured Fuels,Industrial
S12000048,2011,Count,GWh,0,Coal,Rail
S12000048,2014,Count,GWh,0,Coal,Rail
S12000048,2007,Count,GWh,2730.826,Petroleum Products,All
S12000048,2017,Count,GWh,46.631,Coal,All
S12000048,2018,Count,GWh,202.336,Petroleum Products,Domestic
S12000048,2013,Count,GWh,61.918,Coal,All
S12000048,2012,Count,GWh,61.301,Coal,All
S12000048,2005,Count,GWh,2714.17,Petroleum Products,All
S12000048,2009,Count,GWh,2570.358,Petroleum Products,All
S12000048,2018,Count,GWh,37.828,Coal,All
S12000048,2013,Count,GWh,1954.849,Petroleum Products,Road Transport
S12000048,2019,Count,GWh,27.627,Bioenergy & Wastes,Industrial
S12000048,2016,Count,GWh,202.802,Petroleum Products,Domestic
S12000048,2017,Count,GWh,192.444,Petroleum Products,Domestic
S12000048,2016,Count,GWh,4490.064,All,All
S12000048,2015,Count,GWh,45.054,Coal,All
S12000048,2015,Count,GWh,2022.905,Petroleum Products,Road Transport
S12000048,2015,Count,GWh,4474.942,All,All
S12000048,2011,Count,GWh,60.983,Bioenergy & Wastes,Road Transport
S12000048,2013,Count,GWh,57.662,Bioenergy & Wastes,Road Transport
S12000048,2011,Count,GWh,56.274,Coal,All
S12000048,2005,Count,GWh,268.26,Petroleum Products,Domestic
S12000048,2015,Count,GWh,1005.615,Gas,All
S12000048,2012,Count,GWh,1039.678,Gas,All
S12000048,2015,Count,GWh,51.309,Bioenergy & Wastes,Road Transport
S12000048,2010,Count,GWh,1050.537,Gas,All
S12000048,2012,Count,GWh,0.879,Coal,Commercial
S12000048,2015,Count,GWh,0.929,Coal,Commercial
S12000048,2010,Count,GWh,2571.857,Petroleum Products,All
S12000048,2009,Count,GWh,3.455,Coal,Commercial
S12000048,2008,Count,GWh,50.968,Coal,All
S12000048,2006,Count,GWh,2753.236,Petroleum Products,All
S12000048,2011,Count,GWh,1.111,Coal,Commercial
S12000048,2012,Count,GWh,1.204,Bioenergy & Wastes,Commercial
S12000048,2014,Count,GWh,2479.446,Petroleum Products,All
S12000048,2016,Count,GWh,55.241,Coal,All
S12000048,2008,Count,GWh,2634.748,Petroleum Products,All
S12000048,2016,Count,GWh,2551.629,Petroleum Products,All
S12000048,2017,Count,GWh,2659.088,Petroleum Products,All
S12000048,2013,Count,GWh,2468.093,Petroleum Products,All
S12000048,2011,Count,GWh,2495.704,Petroleum Products,All
S12000048,2008,Count,GWh,37.658,Petroleum Products,Rail
S12000048,2005,Count,GWh,45.732,Coal,All
S12000048,2006,Count,GWh,32.286,Petroleum Products,Rail
S12000048,2007,Count,GWh,37.28,Petroleum Products,Rail
S12000048,2012,Count,GWh,2471.374,Petroleum Products,All
S12000048,2015,Count,GWh,2538.724,Petroleum Products,All
S12000048,2017,Count,GWh,15.987,Bioenergy & Wastes,Commercial
S12000048,2017,Count,GWh,4655.654,All,All
S12000048,2014,Count,GWh,4576.592,All,All
S12000048,2008,Count,GWh,48.904,Bioenergy & Wastes,Road Transport
S12000048,2018,Count,GWh,4602.994,All,All
S12000048,2005,Count,GWh,3.533,Bioenergy & Wastes,Road Transport
S12000048,2007,Count,GWh,245.936,Petroleum Products,Domestic
S12000048,2013,Count,GWh,4460.14,All,All
S12000048,2012,Count,GWh,4458.531,All,All
S12000048,2019,Count,GWh,33.658,Coal,All
S12000048,2014,Count,GWh,59.492,Coal,All
S12000048,2006,Count,GWh,10.373,Bioenergy & Wastes,Road Transport
S12000048,2009,Count,GWh,57.967,Coal,All
S12000048,2010,Count,GWh,65.577,Bioenergy & Wastes,Road Transport
S12000048,2009,Count,GWh,59.257,Bioenergy & Wastes,Road Transport
S12000048,2007,Count,GWh,20.408,Bioenergy & Wastes,Road Transport
S12000048,2015,Count,GWh,1.062,Petroleum Products,Public Sector
S12000048,2009,Count,GWh,4625.458,All,All
S12000048,2010,Count,GWh,1.026,Petroleum Products,Public Sector
S12000048,2008,Count,GWh,145.808,Petroleum Products,Agriculture
S12000048,2009,Count,GWh,146.731,Petroleum Products,Agriculture
S12000048,2014,Count,GWh,0.699,Petroleum Products,Public Sector
S12000048,2005,Count,GWh,164.164,Petroleum Products,Agriculture
S12000048,2019,Count,GWh,0,Manufactured Fuels,Industrial
S12000048,2005,Count,GWh,7.609,Petroleum Products,Public Sector
S12000048,2018,Count,GWh,2605.398,Petroleum Products,All
S12000048,2006,Count,GWh,156.793,Petroleum Products,Agriculture
S12000048,2008,Count,GWh,4755.071,All,All
S12000048,2017,Count,GWh,168.781,Petroleum Products,Agriculture
S12000048,2007,Count,GWh,4857.466,All,All
S12000048,2013,Count,GWh,0.408,Petroleum Products,Public Sector
S12000048,2018,Count,GWh,1.254,Petroleum Products,Public Sector
S12000048,2012,Count,GWh,1.07,Petroleum Products,Public Sector
S12000048,2011,Count,GWh,2.7,Petroleum Products,Public Sector
S12000048,2010,Count,GWh,4626.329,All,All
S12000048,2006,Count,GWh,4929.615,All,All
S12000048,2005,Count,GWh,4869.904,All,All
S12000048,2011,Count,GWh,4465.006,All,All
S12000048,2015,Count,GWh,747.98,Electricity,All
S12000048,2007,Count,GWh,4.911,Coal,Public Sector
S12000048,2005,Count,GWh,5.068,Coal,Public Sector
S12000048,2017,Count,GWh,745.256,Electricity,All
S12000048,2018,Count,GWh,729.18,Electricity,All
S12000048,2016,Count,GWh,727.801,Electricity,All
S12000048,2006,Count,GWh,4.534,Coal,Public Sector
S12000048,2012,Count,GWh,773.013,Electricity,All
S12000048,2011,Count,GWh,790.859,Electricity,All
S12000048,2017,Count,GWh,19.212,Coal,Domestic
S12000048,2008,Count,GWh,4.638,Coal,Public Sector
S12000048,2006,Count,GWh,4.687,Petroleum Products,Public Sector
S12000048,2009,Count,GWh,1.588,Petroleum Products,Public Sector
S12000048,2007,Count,GWh,4.653,Petroleum Products,Public Sector
S12000048,2014,Count,GWh,873.75,Electricity,All
S12000048,2008,Count,GWh,3.204,Petroleum Products,Public Sector
S12000048,2018,Count,GWh,0.805,Coal,Public Sector
S12000048,2017,Count,GWh,0.737,Coal,Public Sector
S12000048,2018,Count,GWh,163.862,Gas,Industrial
S12000048,2016,Count,GWh,170.396,Petroleum Products,Agriculture
S12000048,2019,Count,GWh,0.67,Coal,Public Sector
S12000048,2005,Count,GWh,1.013,Coal,Agriculture
S12000048,2019,Count,GWh,0,Coal,Agriculture
S12000048,2012,Count,GWh,155.086,Petroleum Products,Agriculture
S12000048,2019,Count,GWh,0.491,Coal,Commercial
S12000048,2010,Count,GWh,148.241,Petroleum Products,Agriculture
S12000048,2017,Count,GWh,703.844,Gas,Domestic
S12000048,2015,Count,GWh,0,Coal,Agriculture
S12000048,2007,Count,GWh,0.451,Coal,Agriculture
S12000048,2010,Count,GWh,0.173,Coal,Agriculture
S12000048,2006,Count,GWh,0.564,Coal,Agriculture
S12000048,2008,Count,GWh,0.565,Coal,Agriculture
S12000048,2017,Count,GWh,0,Coal,Agriculture
S12000048,2018,Count,GWh,0,Coal,Agriculture
S12000048,2009,Count,GWh,425.498,Electricity,Industrial & Commercial
S12000048,2017,Count,GWh,1079.156,All,Industrial & Commercial
S12000048,2005,Count,GWh,419.087,Electricity,Industrial & Commercial
S12000048,2018,Count,GWh,1063.771,All,Industrial & Commercial
S12000048,2010,Count,GWh,421.924,Electricity,Industrial & Commercial
S12000048,2008,Count,GWh,429.787,Electricity,Industrial & Commercial
S12000048,2018,Count,GWh,709.918,Gas,Domestic
S12000048,2015,Count,GWh,390.233,Electricity,Industrial & Commercial
S12000048,2007,Count,GWh,433.787,Electricity,Industrial & Commercial
S12000048,2019,Count,GWh,17.66,Coal,Domestic
S12000048,2017,Count,GWh,164.348,Gas,Commercial
S12000048,2010,Count,GWh,0.71,Coal,Commercial
S12000048,2019,Count,GWh,149.47,Gas,Commercial
S12000048,2016,Count,GWh,0,Coal,Agriculture
S12000048,2018,Count,GWh,159.335,Gas,Commercial
S12000048,2016,Count,GWh,1.103,Petroleum Products,Public Sector
S12000048,2017,Count,GWh,1.109,Petroleum Products,Public Sector
S12000048,2007,Count,GWh,40.626,Coal,All
S12000048,2006,Count,GWh,44.262,Coal,All
S12000048,2010,Count,GWh,54.056,Coal,All
S12000048,2009,Count,GWh,0,Coal,Agriculture
S12000048,2011,Count,GWh,0.178,Coal,Agriculture
S12000048,2013,Count,GWh,0,Coal,Agriculture
S12000048,2012,Count,GWh,0.185,Coal,Agriculture
S12000048,2019,Count,GWh,2514.367,Petroleum Products,All
S12000048,2015,Count,GWh,161.134,Petroleum Products,Agriculture
S12000048,2014,Count,GWh,154.757,Petroleum Products,Agriculture
S12000048,2013,Count,GWh,153.264,Petroleum Products,Agriculture
S12000048,2011,Count,GWh,150.803,Petroleum Products,Agriculture
S12000048,2014,Count,GWh,0,Coal,Agriculture
S12000048,2005,Count,GWh,16.098,Manufactured Fuels,All
S12000048,2012,Count,GWh,2034.23,All,Transport
S12000048,2014,Count,GWh,2082.26,All,Transport
S12000048,2011,Count,GWh,2073.503,All,Transport
S12000048,2019,Count,GWh,4510.899,All,All
S12000048,2008,Count,GWh,121.674,Petroleum Products,Industrial
S12000048,2013,Count,GWh,91.67,Petroleum Products,Industrial
S12000048,2008,Count,GWh,2147.216,All,Transport
S12000048,2009,Count,GWh,2110.326,All,Transport
S12000048,2006,Count,GWh,15.368,Manufactured Fuels,All
S12000048,2019,Count,GWh,153,Gas,Industrial
S12000048,2015,Count,GWh,0.666,Coal,Public Sector
S12000048,2017,Count,GWh,176.527,Gas,Industrial
S12000048,2005,Count,GWh,847.385,Electricity,All
S12000048,2010,Count,GWh,4.983,Coal,Public Sector
S12000048,2018,Count,GWh,18.59,Coal,Domestic
S12000048,2010,Count,GWh,2073.023,All,Transport
S12000048,2019,Count,GWh,1.097,Petroleum Products,Public Sector
S12000048,2013,Count,GWh,2050.586,All,Transport
S12000048,2012,Count,GWh,171.446,Gas,Industrial
S12000048,2014,Count,GWh,182.321,Gas,Industrial
S12000048,2013,Count,GWh,180.331,Gas,Industrial
S12000048,2009,Count,GWh,113.718,Petroleum Products,Industrial
S12000048,2006,Count,GWh,215.997,Gas,Industrial
S12000048,2016,Count,GWh,163.719,Gas,Industrial
S12000048,2019,Count,GWh,105.276,Petroleum Products,Industrial
S12000048,2005,Count,GWh,211.952,Gas,Industrial
S12000048,2009,Count,GWh,174.966,Gas,Industrial
S12000048,2008,Count,GWh,16.53,Manufactured Fuels,All
S12000048,2010,Count,GWh,123.461,Petroleum Products,Industrial
S12000048,2011,Count,GWh,105.142,Petroleum Products,Industrial
S12000048,2019,Count,GWh,213.871,Bioenergy & Wastes,All
S12000048,2012,Count,GWh,107.799,Petroleum Products,Industrial
S12000048,2018,Count,GWh,109.206,Petroleum Products,Industrial
S12000048,2007,Count,GWh,153.296,Petroleum Products,Industrial
S12000048,2008,Count,GWh,188.489,Gas,Industrial
S12000048,2015,Count,GWh,2112.619,All,Transport
S12000048,2016,Count,GWh,0.686,Coal,Public Sector
S12000048,2007,Count,GWh,851.851,Electricity,All
S12000048,2009,Count,GWh,831.398,Electricity,All
S12000048,2009,Count,GWh,4.853,Coal,Public Sector
S12000048,2012,Count,GWh,4.497,Coal,Public Sector
S12000048,2010,Count,GWh,829.669,Electricity,All
S12000048,2014,Count,GWh,5.151,Coal,Public Sector
S12000048,2011,Count,GWh,5.064,Coal,Public Sector
S12000048,2008,Count,GWh,829.44,Electricity,All
S12000048,2013,Count,GWh,4.957,Coal,Public Sector
S12000048,2013,Count,GWh,755.339,Electricity,All
S12000048,2006,Count,GWh,845.129,Electricity,All
S12000049,2017,Count,GWh,3007.556,All,Transport
S12000049,2018,Count,GWh,2971.794,All,Transport
S12000049,2017,Count,GWh,0,Coal,Commercial
S12000049,2018,Count,GWh,71.846,Bioenergy & Wastes,Domestic
S12000049,2014,Count,GWh,2934.008,Petroleum Products,Road Transport
S12000049,2017,Count,GWh,2912.683,Petroleum Products,Road Transport
S12000049,2012,Count,GWh,0,Coal,Commercial
S12000049,2011,Count,GWh,2931.002,Petroleum Products,Road Transport
S12000049,2016,Count,GWh,2923.598,Petroleum Products,Road Transport
S12000049,2008,Count,GWh,0,Coal,Commercial
S12000049,2010,Count,GWh,2958.652,Petroleum Products,Road Transport
S12000049,2012,Count,GWh,3075.294,All,Transport
S12000049,2013,Count,GWh,6.492,Manufactured Fuels,Domestic
S12000049,2013,Count,GWh,3070.74,All,Transport
S12000049,2017,Count,GWh,65.837,Bioenergy & Wastes,Domestic
S12000049,2019,Count,GWh,2922.131,All,Transport
S12000049,2016,Count,GWh,3020.159,All,Transport
S12000049,2019,Count,GWh,0.957,Manufactured Fuels,Industrial
S12000049,2017,Count,GWh,0,Coal,Public Sector
S12000049,2005,Count,GWh,3077.108,Petroleum Products,Road Transport
